age,ratings,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,is_weekend,pickup_time_minutes,order_time_of_day,distance,distance_type
21.0,4.8,cloudy,medium,0,buffet,motorcycle,2.0,no,metropolitian,42,0,5.0,evening,16.412254068472816,very_long
21.0,4.9,sunny,jam,1,drinks,motorcycle,0.0,no,metropolitian,13,0,5.0,evening,,
31.0,4.4,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,44,1,5.0,evening,10.867434750937749,long
33.0,4.2,stormy,jam,0,snack,motorcycle,1.0,no,urban,32,1,5.0,evening,9.121874081416118,medium
29.0,4.7,fog,medium,2,buffet,motorcycle,0.0,no,urban,12,0,5.0,evening,4.527973054243058,short
28.0,4.0,cloudy,jam,2,snack,motorcycle,1.0,no,metropolitian,39,1,10.0,night,10.683799592737405,long
39.0,4.2,stormy,jam,2,meal,scooter,1.0,no,urban,39,0,5.0,evening,19.880040740546,very_long
21.0,4.7,sandstorms,high,1,buffet,motorcycle,1.0,no,urban,17,0,5.0,morning,5.958963420481106,medium
24.0,4.6,sunny,low,0,snack,motorcycle,1.0,no,metropolitian,19,0,10.0,night,4.527973054243058,short
34.0,4.5,windy,low,2,meal,electric_scooter,1.0,no,metropolitian,23,0,5.0,morning,3.0271161751898896,short
23.0,4.5,windy,jam,2,snack,scooter,0.0,no,urban,28,0,15.0,night,13.403654333869842,long
21.0,4.6,fog,jam,1,snack,scooter,1.0,no,urban,39,0,5.0,evening,13.406350345879243,long
28.0,4.5,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,26,0,10.0,afternoon,7.648947507755509,medium
33.0,4.7,sunny,low,2,buffet,scooter,1.0,no,urban,19,0,10.0,night,7.647092834675519,medium
38.0,4.6,cloudy,low,2,drinks,scooter,1.0,no,metropolitian,17,0,10.0,morning,1.5525704156536744,short
37.0,4.7,sandstorms,low,2,snack,scooter,1.0,no,metropolitian,22,1,15.0,night,,
37.0,4.1,fog,low,2,snack,electric_scooter,0.0,no,metropolitian,32,0,5.0,night,16.72253446733555,very_long
21.0,4.7,sunny,low,0,buffet,motorcycle,0.0,no,urban,10,1,15.0,night,4.610133887452835,short
32.0,4.9,stormy,low,2,buffet,scooter,1.0,no,urban,29,0,15.0,night,12.23656153955492,long
28.0,4.5,cloudy,low,2,drinks,scooter,1.0,no,metropolitian,14,0,5.0,night,7.761284984440735,medium
35.0,4.7,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,27,1,10.0,afternoon,6.050551152462876,medium
27.0,4.7,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,27,1,15.0,night,19.36770197203108,very_long
23.0,4.9,stormy,high,2,drinks,motorcycle,,no,metropolitian,28,0,5.0,afternoon,6.058874461145507,medium
26.0,5.0,stormy,medium,0,meal,motorcycle,1.0,no,metropolitian,23,1,5.0,evening,12.294187491090891,long
32.0,4.9,stormy,medium,0,snack,motorcycle,0.0,no,urban,30,1,15.0,afternoon,6.037544630194255,medium
26.0,4.5,stormy,high,2,snack,motorcycle,1.0,no,metropolitian,12,0,5.0,morning,3.1162384958431986,short
35.0,4.9,sandstorms,jam,0,drinks,motorcycle,1.0,yes,metropolitian,48,1,5.0,evening,9.326602961232512,medium
22.0,4.7,sandstorms,medium,1,drinks,scooter,1.0,no,metropolitian,27,1,10.0,afternoon,4.476825727149395,short
28.0,4.9,cloudy,high,2,buffet,scooter,1.0,no,metropolitian,31,0,5.0,morning,6.058874461145507,medium
35.0,4.1,fog,jam,1,meal,motorcycle,1.0,no,urban,34,0,10.0,night,9.19295116708344,medium
22.0,4.9,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,25,1,15.0,evening,12.434913132379243,long
22.0,4.6,stormy,medium,0,meal,motorcycle,1.0,no,metropolitian,30,1,10.0,afternoon,17.137482577838597,very_long
,,cloudy,high,0,meal,motorcycle,1.0,no,metropolitian,31,1,,,6.05398685756948,medium
25.0,5.0,stormy,jam,2,buffet,scooter,1.0,no,,20,1,5.0,evening,20.506920853845727,very_long
26.0,4.6,windy,high,2,drinks,scooter,0.0,no,urban,11,0,10.0,afternoon,5.95776607270054,medium
39.0,4.8,stormy,low,1,buffet,motorcycle,0.0,no,urban,23,1,5.0,night,9.314419797615273,medium
27.0,4.8,sandstorms,medium,2,buffet,scooter,0.0,no,metropolitian,28,1,10.0,evening,10.27915704635116,long
25.0,4.0,stormy,low,0,meal,motorcycle,0.0,no,urban,23,1,15.0,night,7.648947507755509,medium
26.0,4.0,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,35,0,15.0,evening,12.41848049973811,long
24.0,4.6,windy,jam,2,meal,scooter,1.0,no,metropolitian,22,0,10.0,evening,12.464329547626278,long
21.0,5.0,fog,low,2,buffet,motorcycle,0.0,no,metropolitian,17,0,10.0,morning,3.073618468414786,short
21.0,4.9,sunny,low,0,drinks,motorcycle,1.0,no,urban,22,0,15.0,night,19.879870677373702,very_long
35.0,4.6,fog,jam,0,buffet,motorcycle,0.0,no,urban,32,0,15.0,evening,9.314419797615273,medium
33.0,4.8,cloudy,low,1,drinks,scooter,1.0,no,urban,19,0,15.0,morning,1.5092307910796248,short
,,fog,jam,2,drinks,scooter,1.0,no,metropolitian,39,0,,,16.601276790345967,very_long
27.0,4.9,sandstorms,low,0,meal,motorcycle,0.0,no,metropolitian,20,1,15.0,night,,
20.0,5.0,stormy,jam,2,snack,scooter,1.0,no,metropolitian,26,0,15.0,night,17.076712975302453,very_long
36.0,4.9,stormy,low,2,buffet,electric_scooter,1.0,no,urban,28,0,10.0,night,16.636808584025776,very_long
22.0,4.8,cloudy,high,0,snack,motorcycle,1.0,no,urban,20,0,15.0,afternoon,,
21.0,4.7,windy,high,2,snack,electric_scooter,0.0,no,metropolitian,23,1,10.0,morning,1.5523182877499084,short
30.0,4.6,sunny,low,2,snack,motorcycle,1.0,no,metropolitian,28,1,10.0,night,16.822056546203214,very_long
27.0,4.6,sandstorms,jam,1,drinks,scooter,1.0,no,urban,23,0,15.0,evening,,
21.0,4.6,stormy,low,1,buffet,scooter,1.0,no,metropolitian,15,1,10.0,night,13.68092007746041,long
35.0,4.8,cloudy,jam,1,snack,motorcycle,1.0,no,metropolitian,44,0,15.0,evening,11.917100051488791,long
33.0,4.7,fog,medium,2,meal,scooter,0.0,no,urban,15,0,15.0,afternoon,6.105326471370166,medium
28.0,4.8,cloudy,medium,2,meal,electric_scooter,0.0,no,urban,15,0,15.0,afternoon,6.058825169286296,medium
23.0,4.5,cloudy,jam,0,buffet,motorcycle,0.0,no,metropolitian,20,0,5.0,evening,9.326616887755376,medium
20.0,4.8,sunny,low,2,snack,scooter,1.0,no,metropolitian,28,0,5.0,night,13.969760212954796,long
23.0,5.0,fog,medium,2,buffet,scooter,0.0,no,urban,34,1,15.0,afternoon,14.02184017066065,long
22.0,4.7,windy,jam,1,meal,motorcycle,0.0,no,metropolitian,17,0,15.0,evening,7.649724402449684,medium
31.0,3.8,sunny,jam,2,snack,scooter,1.0,no,metropolitian,31,1,5.0,night,13.969535082204027,long
36.0,3.8,stormy,jam,1,buffet,motorcycle,1.0,yes,metropolitian,39,0,5.0,evening,12.292848945038813,long
32.0,4.9,sunny,low,0,meal,motorcycle,0.0,no,urban,25,0,10.0,morning,,
20.0,4.9,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,28,0,5.0,afternoon,,
36.0,4.5,windy,medium,1,drinks,motorcycle,1.0,no,urban,22,0,5.0,evening,13.681416111912892,long
33.0,4.7,fog,high,0,drinks,motorcycle,1.0,no,metropolitian,27,0,5.0,morning,1.5369139896079702,short
31.0,4.2,fog,jam,1,meal,scooter,0.0,no,,42,1,5.0,night,17.09806123890409,very_long
26.0,4.7,stormy,low,2,snack,scooter,0.0,no,metropolitian,14,0,15.0,night,14.022136830289478,long
20.0,5.0,sandstorms,low,1,drinks,motorcycle,0.0,no,metropolitian,11,0,5.0,morning,3.0736267316959007,short
24.0,4.7,cloudy,low,2,buffet,electric_scooter,1.0,no,urban,28,1,10.0,night,13.773737657079298,long
34.0,4.2,sandstorms,high,0,snack,motorcycle,1.0,no,metropolitian,39,1,5.0,afternoon,6.20953271391644,medium
34.0,5.0,fog,high,0,buffet,motorcycle,1.0,no,metropolitian,30,0,10.0,morning,6.128249797982013,medium
21.0,4.6,cloudy,jam,1,buffet,scooter,1.0,no,urban,38,0,10.0,evening,10.683793317823994,long
30.0,4.9,windy,jam,2,buffet,scooter,1.0,no,metropolitian,31,0,5.0,evening,7.546876906900249,medium
22.0,4.7,windy,low,2,snack,scooter,0.0,no,,12,0,5.0,,13.830016226508704,long
38.0,5.0,sunny,low,2,snack,scooter,1.0,no,metropolitian,25,0,15.0,night,10.725453068738938,long
,,stormy,jam,1,buffet,scooter,1.0,no,metropolitian,16,0,,,4.537860442229041,short
21.0,4.7,stormy,jam,1,meal,scooter,1.0,no,urban,29,0,10.0,night,19.34348721744278,very_long
27.0,4.5,sunny,jam,0,buffet,motorcycle,,no,metropolitian,22,1,10.0,evening,12.435806041180756,long
37.0,5.0,fog,jam,2,drinks,electric_scooter,0.0,no,urban,41,1,15.0,evening,12.255817809722814,long
24.0,4.6,sandstorms,jam,0,meal,motorcycle,0.0,no,,27,1,10.0,night,7.79042498486729,medium
29.0,4.7,fog,medium,1,drinks,motorcycle,0.0,no,metropolitian,12,1,10.0,afternoon,6.081185877714606,medium
39.0,4.1,stormy,low,0,snack,motorcycle,1.0,no,metropolitian,22,0,10.0,morning,1.552587981794714,short
27.0,4.5,fog,low,0,snack,motorcycle,0.0,no,metropolitian,24,0,5.0,night,19.87568060491073,very_long
28.0,4.7,stormy,high,0,buffet,motorcycle,1.0,no,metropolitian,30,1,5.0,afternoon,6.127106344248052,medium
28.0,4.7,stormy,low,2,snack,electric_scooter,,no,urban,11,1,10.0,morning,3.073787868356216,short
,,sunny,medium,2,meal,motorcycle,1.0,no,urban,17,0,,,4.610365144357058,short
28.0,4.1,cloudy,jam,2,snack,scooter,0.0,no,metropolitian,42,0,5.0,evening,20.20642094372373,very_long
24.0,4.7,windy,low,2,drinks,scooter,1.0,no,metropolitian,16,0,5.0,morning,,
31.0,4.4,windy,jam,0,drinks,motorcycle,1.0,no,urban,40,0,10.0,evening,9.22041869455818,medium
34.0,3.7,sunny,jam,2,meal,motorcycle,1.0,no,urban,34,0,10.0,evening,11.983297481116155,long
30.0,4.9,stormy,jam,0,drinks,motorcycle,1.0,no,metropolitian,44,0,10.0,night,13.405918573024548,long
37.0,4.7,windy,low,1,meal,scooter,1.0,no,metropolitian,16,0,15.0,night,16.85256546543028,very_long
26.0,4.8,fog,jam,2,meal,scooter,1.0,no,metropolitian,27,0,10.0,evening,,
28.0,4.4,windy,low,0,drinks,motorcycle,,no,metropolitian,16,0,15.0,morning,1.5297989528631668,short
22.0,5.0,fog,jam,0,buffet,motorcycle,0.0,no,metropolitian,43,0,5.0,night,,
32.0,4.9,cloudy,high,1,meal,motorcycle,1.0,no,metropolitian,27,0,15.0,afternoon,5.959357904254251,medium
28.0,4.1,fog,jam,1,buffet,scooter,1.0,no,metropolitian,44,0,5.0,evening,12.417907729746302,long
34.0,4.2,stormy,jam,0,drinks,motorcycle,0.0,no,metropolitian,41,0,15.0,night,16.59765942033505,very_long
35.0,4.4,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,26,0,15.0,morning,3.10482748560048,short
28.0,4.8,cloudy,jam,0,meal,motorcycle,2.0,no,metropolitian,48,1,15.0,evening,16.824549100074805,very_long
20.0,4.8,sunny,medium,0,buffet,motorcycle,1.0,no,metropolitian,17,0,10.0,afternoon,16.821912713961545,very_long
39.0,4.2,windy,medium,2,drinks,scooter,2.0,no,urban,34,0,5.0,afternoon,9.087937068015972,medium
30.0,4.6,windy,low,2,buffet,electric_scooter,1.0,no,metropolitian,21,0,15.0,morning,1.5580994617898951,short
24.0,4.9,windy,medium,0,meal,motorcycle,0.0,no,urban,17,0,5.0,afternoon,,
22.0,4.9,sandstorms,low,0,meal,motorcycle,0.0,no,metropolitian,21,0,5.0,night,,
36.0,4.7,cloudy,medium,2,meal,motorcycle,0.0,no,metropolitian,17,0,5.0,afternoon,,
32.0,5.0,fog,high,2,drinks,scooter,1.0,no,metropolitian,28,0,10.0,morning,3.10898815016845,short
29.0,4.6,sandstorms,medium,1,drinks,motorcycle,0.0,no,urban,22,1,10.0,afternoon,12.253528674537144,long
21.0,4.9,windy,medium,2,snack,scooter,0.0,no,metropolitian,25,0,15.0,afternoon,10.641925519431222,long
38.0,4.8,sandstorms,medium,1,meal,scooter,0.0,no,metropolitian,34,1,5.0,evening,9.055981117924205,medium
37.0,4.5,fog,low,1,drinks,scooter,1.0,no,urban,16,1,15.0,morning,,
31.0,4.3,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,42,0,5.0,night,10.906379374468557,long
,,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,48,1,,,9.31563208704705,medium
27.0,4.5,cloudy,low,1,drinks,scooter,,no,urban,10,0,10.0,night,4.65734737800111,short
20.0,4.7,sunny,medium,2,meal,scooter,1.0,no,metropolitian,10,0,15.0,afternoon,6.14663364596065,medium
25.0,4.8,windy,medium,0,snack,motorcycle,0.0,no,metropolitian,24,0,5.0,evening,10.415616866907175,long
31.0,4.2,cloudy,jam,1,buffet,scooter,1.0,yes,semi-urban,47,0,15.0,evening,,
26.0,4.4,stormy,high,0,meal,motorcycle,1.0,no,metropolitian,33,0,5.0,afternoon,5.958771662511523,medium
24.0,4.8,fog,low,1,drinks,scooter,1.0,no,metropolitian,24,0,5.0,night,16.722543155307,very_long
33.0,4.9,fog,high,1,snack,scooter,1.0,no,metropolitian,31,1,5.0,afternoon,6.210060323088704,medium
28.0,4.6,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,26,0,15.0,evening,19.39585222907509,very_long
36.0,4.9,fog,low,0,snack,motorcycle,1.0,no,metropolitian,40,0,15.0,night,16.720582121841456,very_long
27.0,4.6,stormy,low,2,drinks,scooter,1.0,no,metropolitian,17,0,15.0,night,4.470286489434607,short
30.0,4.5,windy,medium,2,meal,motorcycle,0.0,no,metropolitian,27,1,15.0,evening,,
23.0,4.9,fog,medium,2,meal,scooter,0.0,no,metropolitian,13,1,5.0,evening,9.192703790075944,medium
28.0,4.5,cloudy,jam,0,drinks,motorcycle,0.0,no,metropolitian,21,1,15.0,evening,9.07484893630857,medium
23.0,5.0,sunny,low,0,meal,motorcycle,1.0,no,,25,0,5.0,night,12.419634114062012,long
20.0,4.8,stormy,low,1,meal,scooter,1.0,no,metropolitian,13,1,15.0,night,,
37.0,5.0,sunny,low,1,snack,scooter,0.0,no,urban,18,0,5.0,morning,1.5202938690324594,short
31.0,4.9,windy,low,1,snack,motorcycle,1.0,no,metropolitian,22,0,15.0,night,20.887400289948943,very_long
23.0,4.8,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,28,0,10.0,evening,4.540192983958517,short
32.0,4.7,windy,low,1,snack,motorcycle,1.0,no,metropolitian,28,0,10.0,night,,
30.0,4.9,stormy,medium,1,buffet,motorcycle,0.0,no,metropolitian,28,0,5.0,evening,7.772241719523235,medium
,,sunny,medium,2,meal,electric_scooter,1.0,no,metropolitian,10,0,,,9.315702005351538,medium
28.0,4.7,fog,medium,2,snack,motorcycle,1.0,no,metropolitian,34,0,5.0,afternoon,10.564987742503256,long
31.0,4.7,sandstorms,low,1,snack,motorcycle,1.0,no,metropolitian,23,0,10.0,night,9.348298807291808,medium
27.0,5.0,windy,low,1,buffet,motorcycle,0.0,no,metropolitian,11,0,5.0,night,13.973760919164189,long
39.0,4.8,windy,low,0,drinks,motorcycle,1.0,no,metropolitian,29,0,5.0,night,16.38598063528554,very_long
27.0,5.0,sunny,low,1,buffet,motorcycle,1.0,no,metropolitian,20,1,10.0,morning,,
32.0,4.5,cloudy,jam,1,drinks,motorcycle,1.0,no,metropolitian,25,0,10.0,evening,,
28.0,4.8,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,21,0,15.0,,13.76685500858734,long
21.0,4.8,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,15,0,10.0,night,12.161512247541568,long
29.0,4.8,sandstorms,high,0,meal,motorcycle,1.0,no,urban,37,0,5.0,morning,1.526394624358336,short
30.0,4.8,cloudy,medium,2,meal,electric_scooter,0.0,no,metropolitian,17,0,5.0,evening,9.055364789945113,medium
33.0,4.8,cloudy,low,1,snack,motorcycle,1.0,no,metropolitian,18,0,15.0,night,9.157669973714464,medium
29.0,4.2,windy,jam,0,drinks,motorcycle,1.0,no,metropolitian,32,0,5.0,night,8.937788557678179,medium
37.0,3.8,fog,low,1,buffet,motorcycle,0.0,no,metropolitian,34,0,5.0,night,12.417792351617557,long
21.0,4.5,cloudy,low,1,snack,motorcycle,0.0,no,urban,21,1,15.0,night,20.96883411527244,very_long
29.0,4.6,sandstorms,low,0,drinks,motorcycle,,no,urban,18,1,10.0,night,10.721987300671117,long
32.0,4.9,sunny,medium,2,snack,electric_scooter,1.0,no,metropolitian,22,1,10.0,evening,12.434585525064866,long
28.0,4.4,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,28,0,10.0,night,9.157577302527253,medium
20.0,4.7,sunny,low,2,meal,scooter,1.0,no,urban,21,0,5.0,morning,1.465122557159026,short
31.0,4.8,fog,medium,2,drinks,electric_scooter,0.0,no,metropolitian,15,0,10.0,afternoon,6.128551257919138,medium
25.0,4.7,sandstorms,low,1,drinks,scooter,0.0,no,urban,10,0,15.0,night,9.314965469327513,medium
35.0,4.1,cloudy,low,0,meal,motorcycle,1.0,no,urban,42,0,5.0,night,19.62844486200254,very_long
37.0,4.8,sunny,jam,2,buffet,electric_scooter,1.0,no,metropolitian,20,0,15.0,evening,,
30.0,4.6,sunny,high,1,buffet,scooter,1.0,no,metropolitian,17,0,5.0,afternoon,,
32.0,4.8,sandstorms,high,2,meal,scooter,1.0,no,metropolitian,34,0,5.0,morning,3.0408160982095778,short
33.0,4.6,stormy,low,1,drinks,scooter,1.0,no,metropolitian,28,0,10.0,morning,1.552761506023859,short
23.0,4.4,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,37,0,10.0,evening,12.435005114517455,long
30.0,4.1,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,48,1,10.0,evening,16.41264959590889,very_long
35.0,4.6,sandstorms,jam,1,drinks,scooter,1.0,no,metropolitian,30,0,10.0,evening,9.327028546829316,medium
38.0,5.0,sandstorms,high,2,snack,scooter,0.0,no,metropolitian,31,0,5.0,afternoon,5.9592931098219735,medium
28.0,4.6,windy,jam,2,meal,electric_scooter,0.0,no,metropolitian,19,0,10.0,evening,12.35069307347605,long
23.0,4.8,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,31,0,5.0,evening,,
28.0,4.9,stormy,jam,1,meal,scooter,1.0,no,metropolitian,18,1,15.0,night,11.914594077317576,long
34.0,4.6,stormy,jam,1,snack,scooter,0.0,no,metropolitian,26,0,15.0,evening,13.82913165629175,long
38.0,4.6,sandstorms,jam,0,meal,motorcycle,1.0,no,urban,35,0,10.0,evening,13.216577965789572,long
25.0,4.8,sunny,low,1,drinks,motorcycle,0.0,no,metropolitian,22,0,15.0,night,7.763180727989777,medium
38.0,4.8,fog,low,2,drinks,motorcycle,0.0,no,metropolitian,17,1,15.0,morning,2.984608225622922,short
21.0,3.8,sunny,high,0,drinks,motorcycle,3.0,no,metropolitian,49,0,5.0,morning,3.104928771230412,short
32.0,4.8,windy,jam,2,drinks,motorcycle,1.0,no,metropolitian,29,0,5.0,night,10.867232952679457,long
34.0,4.3,windy,medium,2,meal,motorcycle,1.0,no,metropolitian,31,0,5.0,evening,9.19295116708344,medium
36.0,4.7,fog,jam,2,buffet,scooter,0.0,yes,metropolitian,45,0,5.0,evening,10.64201906419996,long
20.0,3.5,sunny,low,2,drinks,scooter,1.0,no,metropolitian,40,1,10.0,night,16.827472773146095,very_long
37.0,4.5,windy,jam,1,snack,scooter,1.0,no,metropolitian,40,0,10.0,evening,13.621484759967666,long
20.0,4.2,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,17,0,5.0,night,4.587794632025183,short
38.0,5.0,stormy,medium,2,meal,motorcycle,0.0,no,metropolitian,23,1,10.0,afternoon,16.60095424935038,very_long
34.0,5.0,sunny,jam,0,buffet,motorcycle,1.0,no,urban,27,0,15.0,evening,20.857115324129595,very_long
25.0,4.5,fog,low,1,buffet,motorcycle,0.0,no,metropolitian,28,0,10.0,night,13.68148555689137,long
24.0,4.9,fog,low,0,snack,motorcycle,0.0,no,urban,15,1,10.0,night,7.772252870923808,medium
32.0,4.9,stormy,high,0,meal,motorcycle,1.0,no,metropolitian,47,0,15.0,morning,3.0408940852046724,short
28.0,4.6,fog,medium,1,snack,scooter,1.0,no,metropolitian,39,0,10.0,evening,12.099251698246317,long
33.0,4.9,fog,medium,0,drinks,motorcycle,1.0,yes,metropolitian,49,0,10.0,evening,16.600272418856072,very_long
,,sunny,low,1,meal,motorcycle,1.0,no,metropolitian,22,0,,,3.0735639629147333,short
22.0,4.6,fog,low,0,snack,motorcycle,1.0,no,metropolitian,24,1,15.0,night,16.827953238536708,very_long
33.0,4.7,fog,jam,0,drinks,motorcycle,,no,metropolitian,30,0,5.0,evening,4.657672650623545,short
38.0,4.6,stormy,low,1,snack,motorcycle,0.0,no,metropolitian,20,0,5.0,night,9.193469879776632,medium
,,sandstorms,low,1,drinks,motorcycle,1.0,no,metropolitian,21,1,,,3.040649953439472,short
34.0,4.7,sandstorms,medium,2,snack,scooter,1.0,no,metropolitian,23,0,5.0,afternoon,10.417031582411916,long
39.0,4.2,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,39,0,15.0,night,10.867908640310418,long
25.0,4.9,cloudy,medium,2,snack,scooter,1.0,no,urban,13,0,15.0,evening,9.179538450826048,medium
29.0,4.8,sandstorms,jam,1,snack,motorcycle,1.0,no,metropolitian,28,0,15.0,evening,10.708220667367794,long
36.0,4.9,cloudy,jam,2,drinks,scooter,1.0,no,metropolitian,45,1,5.0,evening,17.078665498349437,very_long
39.0,4.6,cloudy,medium,2,snack,electric_scooter,0.0,no,urban,17,1,5.0,afternoon,5.958808071070684,medium
23.0,4.7,sandstorms,jam,1,drinks,motorcycle,0.0,no,metropolitian,15,0,5.0,evening,13.583440059634135,long
35.0,4.8,cloudy,medium,1,snack,motorcycle,0.0,no,urban,19,0,15.0,evening,4.658001279265391,short
35.0,4.6,sunny,low,0,buffet,motorcycle,1.0,no,metropolitian,30,0,5.0,night,20.20631641648197,very_long
31.0,3.7,stormy,medium,2,snack,scooter,1.0,no,metropolitian,31,0,15.0,afternoon,19.97436311932321,very_long
39.0,4.4,windy,medium,1,drinks,motorcycle,1.0,no,metropolitian,34,0,15.0,afternoon,7.790489304769407,medium
39.0,4.0,windy,high,2,meal,electric_scooter,1.0,no,urban,34,0,5.0,morning,6.119692285951988,medium
31.0,3.6,fog,low,1,snack,motorcycle,0.0,no,metropolitian,36,0,10.0,night,14.02175080337712,long
25.0,4.6,stormy,jam,2,buffet,scooter,0.0,no,metropolitian,16,0,10.0,night,4.657159718107683,short
31.0,4.9,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,21,0,15.0,night,19.659160370978903,very_long
26.0,4.7,sandstorms,jam,2,snack,electric_scooter,1.0,no,metropolitian,28,0,5.0,evening,10.42721501040702,long
23.0,4.5,sandstorms,jam,0,drinks,motorcycle,0.0,no,metropolitian,28,1,15.0,night,19.76237198367898,very_long
21.0,5.0,cloudy,medium,1,meal,scooter,1.0,no,urban,18,0,15.0,afternoon,4.560783589287684,short
29.0,4.7,sandstorms,jam,0,drinks,motorcycle,0.0,no,metropolitian,21,1,15.0,night,9.08801379933047,medium
36.0,3.5,stormy,jam,1,snack,motorcycle,1.0,no,metropolitian,34,1,5.0,evening,13.789485363023294,long
35.0,4.9,sunny,low,0,drinks,motorcycle,0.0,no,urban,20,0,5.0,night,16.601276790345967,very_long
33.0,4.4,stormy,medium,0,meal,motorcycle,1.0,no,metropolitian,33,0,5.0,evening,19.08722804529813,very_long
37.0,4.9,stormy,high,0,drinks,motorcycle,0.0,no,metropolitian,41,1,15.0,morning,3.1090734109469933,short
23.0,5.0,windy,medium,1,drinks,motorcycle,1.0,no,metropolitian,26,1,5.0,afternoon,7.546781220484458,medium
32.0,4.4,cloudy,low,1,buffet,scooter,1.0,no,metropolitian,33,1,15.0,night,11.916582838288104,long
31.0,4.6,windy,medium,0,drinks,motorcycle,1.0,no,metropolitian,30,0,10.0,afternoon,6.147038743530447,medium
30.0,4.7,sunny,jam,2,meal,scooter,0.0,no,metropolitian,15,0,15.0,night,,
32.0,4.6,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,32,0,15.0,afternoon,6.21086415606354,medium
34.0,4.5,sunny,jam,2,drinks,electric_scooter,1.0,no,metropolitian,20,0,15.0,night,19.36427479298585,very_long
27.0,4.8,stormy,low,2,buffet,motorcycle,,no,urban,15,0,5.0,night,16.9032932130662,very_long
